geolocation_zip_code_prefix,Count,Avg_lat,Avg_lng
8090,157,-23.47965941,-46.4333464
8051,117,-23.51307754,-46.467989
8081,151,-23.48588989,-46.41934661
8042,78,-23.50813619,-46.43403281
8032,154,-23.51748679,-46.42678745
8040,161,-23.50811903,-46.44889653
8050,198,-23.51121324,-46.45884468
8061,128,-23.5027573,-46.46469828
8031,169,-23.51135308,-46.4239485
8060,164,-23.50229871,-46.45241159
8070,126,-23.4960352,-46.46166832
8062,98,-23.51031736,-46.47319235
8021,146,-23.50014237,-46.43458555
8150,139,-23.51863525,-46.41380665
8121,133,-23.5021338,-46.38412894
8151,104,-23.51833181,-46.40367375
8142,138,-23.51874484,-46.39134658
8140,152,-23.51120389,-46.39933343
8191,87,-23.48085301,-46.3830583
8161,143,-23.50335558,-46.41384655
8190,90,-23.48777583,-46.39398453
8122,103,-23.49634686,-46.37943319
8141,109,-23.51448657,-46.39218022
8160,126,-23.50440435,-46.41014655
8110,132,-23.49831804,-46.39952755
8111,136,-23.49195469,-46.38006397
8120,105,-23.50321955,-46.39614128
8180,165,-23.4926997,-46.42102613
8253,183,-23.54913614,-46.43942598
8290,325,-23.55364178,-46.45266129
8210,243,-23.53699921,-46.44959406
8275,207,-23.57127587,-46.47939672
8220,181,-23.53741032,-46.46658307
8255,164,-23.55058562,-46.43584991
8295,194,-23.54803517,-46.4592981
8225,126,-23.52981908,-46.46178304
8230,169,-23.52314469,-46.45294986
8235,115,-23.5215446,-46.46654686
8215,201,-23.53983233,-46.4447987
8260,171,-23.56585512,-46.43493844
8285,118,-23.55325636,-46.47265844
8223,137,-23.52685922,-46.47107206
8246,86,-23.53118557,-46.43800717
8270,223,-23.5611859,-46.46130081
8280,268,-23.56118966,-46.47448584
8240,189,-23.52359061,-46.4435274
8320,187,-23.62705222,-46.47316241
8330,225,-23.61384384,-46.46727523
8341,78,-23.60107095,-46.45358438
8310,83,-23.62894207,-46.46721677
8390,80,-23.62711047,-46.46694882
8340,166,-23.61010744,-46.46009484
8450,125,-23.54399915,-46.40018673
8460,147,-23.55281916,-46.40191167
8430,174,-23.52689509,-46.42391119
8411,87,-23.55384247,-46.41230836
8420,200,-23.5449326,-46.42885774
8461,137,-23.55983715,-46.40422992
8421,152,-23.55922579,-46.42863534
8451,100,-23.53931176,-46.40046989
8452,132,-23.53206807,-46.39737526
8440,148,-23.53354304,-46.41041784
8485,116,-23.58995508,-46.41220587
8490,162,-23.57310086,-46.41539588
8410,117,-23.54890998,-46.42292496
8431,148,-23.53339342,-46.41751608
8441,73,-23.5348971,-46.41222141
8577,139,-23.48611145,-46.36672077
8557,107,-23.51273727,-46.34231544
8599,123,-23.46535113,-46.33959705
8560,85,-23.53080075,-46.33535643
8573,128,-23.49208199,-46.34993693
8543,79,-23.52477764,-46.37378298
8572,140,-23.49682777,-46.34181523
8570,95,-23.47556021,-46.35496714
8588,81,-23.43895779,-46.31928138
8553,73,-23.52246678,-46.36355505
8568,78,-23.5550999,-46.34688798
8576,112,-23.48898399,-46.3573812
8583,73,-23.44510437,-46.37446966
8500,73,-23.54481488,-46.36585649
8575,87,-23.49889643,-46.35834168
8690,94,-23.49809916,-46.31595583
8615,220,-23.54781734,-46.29562373
8665,114,-23.55913908,-46.31339528
8610,87,-23.54156447,-46.30014586
8694,75,-23.51119226,-46.29582111
8674,143,-23.54328354,-46.31303021
8676,110,-23.55392749,-46.3069105
8675,132,-23.55172985,-46.31341604
8673,198,-23.54053903,-46.31794954
8664,122,-23.55787694,-46.32636818
8616,87,-23.55716713,-46.29273877
8717,236,-23.53978485,-46.19090421
8771,80,-23.46369116,-46.15286255
8744,90,-23.54762346,-46.22699201
8790,272,-23.52892823,-46.17165149
8780,223,-23.52021389,-46.17732269
8773,304,-23.51361163,-46.18967506
8710,212,-23.52284009,-46.19554584
8730,279,-23.53567115,-46.20113833
8775,133,-23.4997023,-46.18523296
8743,120,-23.55540958,-46.21813225
8715,79,-23.52597,-46.18844218
8725,93,-23.55415126,-46.18437948
8770,89,-23.51645222,-46.20602049
8738,102,-23.55224146,-46.2007652
8737,81,-23.54149416,-46.20512736
8740,125,-23.54285387,-46.21574595
8750,195,-23.54851466,-46.25089584
8745,117,-23.54727096,-46.23366962
8735,97,-23.53437161,-46.21285332
8830,139,-23.51562982,-46.14111217
8810,100,-23.50150145,-46.15067016
8820,140,-23.50893895,-46.15005922
8970,86,-23.53145448,-45.84898375
8940,117,-23.57450108,-46.04031557
8900,201,-23.40491554,-46.04306997
9070,294,-23.64365537,-46.54636839
9041,155,-23.66344269,-46.53860706
9061,164,-23.65051918,-46.55912992
9090,359,-23.6522509,-46.53834445
9050,123,-23.67416146,-46.54521714
9080,352,-23.6404436,-46.54174227
9060,326,-23.66553552,-46.54911497
9015,160,-23.65936364,-46.52318334
9051,89,-23.67847318,-46.55118176
9020,155,-23.66182986,-46.52693518
9040,216,-23.6638427,-46.53296352
9030,188,-23.66886812,-46.52652032
9111,312,-23.67120903,-46.4911673
9171,85,-23.70019769,-46.51312842
9185,178,-23.68294124,-46.53548744
9180,213,-23.69339319,-46.52318442
9121,168,-23.68151425,-46.50092181
9175,118,-23.68635904,-46.51707803
9172,136,-23.69358858,-46.51272566
9112,100,-23.66800556,-46.49203855
9110,181,-23.67141032,-46.50607464
9120,121,-23.6787285,-46.49606224
9130,128,-23.68944463,-46.50501035
9190,246,-23.67391548,-46.53815742
9181,122,-23.68327211,-46.52523303
9170,102,-23.70854497,-46.50888811
9195,222,-23.67636973,-46.51462733
9132,144,-23.70376348,-46.50175227
9230,251,-23.62057801,-46.52740979
9220,238,-23.6222879,-46.53690087
9290,229,-23.65236127,-46.50789694
9210,292,-23.63738185,-46.52809788
9280,214,-23.64014378,-46.51615948
9271,287,-23.64186079,-46.50072807
9260,292,-23.63107584,-46.4964323
9270,132,-23.64056372,-46.49443184
9291,95,-23.64510057,-46.51920051
9240,188,-23.62948705,-46.52414775
9250,152,-23.62408575,-46.51490585
9350,207,-23.68072925,-46.44423827
9380,156,-23.641736,-46.47864502
9351,272,-23.6840338,-46.43879046
9370,263,-23.67857502,-46.46508388
9330,268,-23.6622985,-46.42169512
9371,375,-23.66987296,-46.47621306
9360,206,-23.68491493,-46.45695782
9361,141,-23.69637562,-46.45579295
9340,185,-23.67140672,-46.43026745
9310,258,-23.67034846,-46.45122585
9321,189,-23.64873019,-46.43630674
9390,180,-23.65419503,-46.45365382
9341,109,-23.67360773,-46.42031225
9320,178,-23.66003087,-46.44151149
9400,78,-23.71185145,-46.4124415
9450,301,-23.74562489,-46.39462034
9403,99,-23.69317099,-46.43698542
9581,138,-23.6352917,-46.57828849
9560,286,-23.63264241,-46.55438133
9540,285,-23.62496842,-46.56619436
9530,263,-23.62154289,-46.57510268
9570,145,-23.63274492,-46.56543098
9541,340,-23.62020569,-46.56414467
9521,89,-23.61318101,-46.57287321
9572,197,-23.64244127,-46.56083127
9551,131,-23.62345398,-46.55303956
9580,230,-23.64277022,-46.5720801
9510,113,-23.61565576,-46.57186008
9571,171,-23.63490256,-46.56483734
9550,224,-23.6174243,-46.55188178
9520,200,-23.60850634,-46.57128158
9635,119,-23.66168697,-46.5655599
9710,168,-23.71046648,-46.54893965
9781,271,-23.72514289,-46.53423289
9791,207,-23.74086261,-46.53189666
9780,225,-23.71504959,-46.53726821
9770,228,-23.70833299,-46.54304093
9750,343,-23.68811896,-46.55322175
9751,216,-23.69138463,-46.5437323
9715,249,-23.71565592,-46.54574783
9726,200,-23.68807971,-46.56182138
9771,182,-23.70391466,-46.54294064
9720,138,-23.7156039,-46.55408471
9725,391,-23.70631602,-46.55695623
9784,119,-23.71787129,-46.5249176
9790,178,-23.72799222,-46.54284779
9760,296,-23.69906822,-46.54219694
9761,111,-23.70876536,-46.52821797
9861,279,-23.7076935,-46.58133169
9851,210,-23.71528474,-46.59045718
9811,229,-23.72701666,-46.56057269
9820,414,-23.74089677,-46.55520335
9854,116,-23.75303524,-46.59720951
9895,347,-23.7044274,-46.5701771
9842,123,-23.75374546,-46.59114822
9831,95,-23.79249561,-46.5403376
9862,115,-23.70115311,-46.58292898
9840,210,-23.7378269,-46.57487165
9853,94,-23.73831891,-46.59447667
9890,178,-23.69476541,-46.5681308
9850,273,-23.7252311,-46.58203502
9892,107,-23.68309947,-46.57520551
9810,196,-23.71957629,-46.56475309
9812,164,-23.72488505,-46.57041429
9852,107,-23.7292447,-46.59517055
9891,110,-23.68579801,-46.57089267
9920,186,-23.6816616,-46.62333331
9961,121,-23.70246541,-46.59605158
9990,129,-23.69672767,-46.61690819
9940,79,-23.66905363,-46.60371997
9930,163,-23.67074872,-46.61671193
9941,183,-23.67800735,-46.60297825
9912,174,-23.68961263,-46.61559771
9931,99,-23.66666196,-46.62273947
9910,352,-23.69134217,-46.62898848
9911,201,-23.68928274,-46.61971483
9950,249,-23.68353662,-46.58651865
9951,144,-23.68900622,-46.59093312
9960,116,-23.69523228,-46.5975993
9921,80,-23.67978713,-46.61283983
11085,124,-23.93782878,-46.35659153
11015,336,-23.95315331,-46.31920772
11045,483,-23.96974624,-46.32193883
11020,98,-23.96845615,-46.30547007
11065,479,-23.96522724,-46.34358134
11070,353,-23.95674767,-46.34527197
11030,482,-23.9848583,-46.30206995
11013,170,-23.93770164,-46.32599744
11050,213,-23.95751263,-46.32679999
11025,343,-23.97049318,-46.30819529
11075,407,-23.95460048,-46.33773115
11040,315,-23.97231558,-46.31441392
11060,315,-23.96257392,-46.33409873
11035,202,-23.98041974,-46.30448135
11055,278,-23.96573387,-46.32872174
11010,109,-23.93357261,-46.32962528
11250,602,-23.8183904,-46.0806237
11310,315,-23.96749613,-46.3864546
11320,515,-23.97008658,-46.37258889
11380,145,-23.95989487,-46.3727945
11370,127,-23.95598042,-46.38161452
11390,114,-23.9619427,-46.38211637
11355,80,-23.95177005,-46.4081401
11440,300,-23.98378691,-46.24074681
11430,110,-23.99394356,-46.28488819
11410,331,-23.9952192,-46.25972349
11432,171,-23.98761401,-46.27036608
11420,258,-24.00810178,-46.27200201
11431,155,-23.9958262,-46.27873912
11451,93,-23.94547385,-46.28944883
11443,124,-23.97909061,-46.2054384
11441,85,-23.97915588,-46.22826523
11460,105,-23.95723957,-46.2849671
11442,78,-23.97611791,-46.22003844
11533,122,-23.92794774,-46.40974227
11538,86,-23.89913258,-46.43352507
11520,104,-23.89517937,-46.42385612
11500,106,-23.88021443,-46.41727266
11680,879,-23.4529293,-45.09321941
11630,531,-23.81452622,-45.36872586
11628,83,-23.7875482,-45.56256968
11660,194,-23.62280894,-45.41413598
11600,171,-23.77173175,-45.52529593
11661,109,-23.62113046,-45.39902994
11665,118,-23.63506393,-45.42502182
11623,83,-23.76398341,-45.71754581
11730,438,-24.11189556,-46.66543742
11700,447,-24.0103837,-46.40627701
11703,295,-24.02043238,-46.45996058
11740,788,-24.1827103,-46.8018386
11701,331,-24.00892315,-46.41912534
11702,405,-24.01439467,-46.43835832
11750,500,-24.3030988,-46.98704898
11704,341,-24.02652567,-46.47823694
11706,147,-24.04733249,-46.52544319
11725,92,-23.997421,-46.42279317
11705,129,-24.03661708,-46.50486334
11850,103,-24.27876853,-47.4497451
11800,97,-24.31662539,-47.63474554
11930,148,-24.71527534,-47.88138463
11950,197,-24.72819885,-48.1128044
11900,495,-24.49883778,-47.84616129
11940,115,-24.70183124,-48.00518423
11925,102,-24.74792044,-47.55616358
11920,213,-24.70461956,-47.5553599
11990,102,-25.00929275,-47.9319571
12010,184,-23.03250538,-45.55943818
12030,218,-23.03214216,-45.57046127
12061,187,-23.00377516,-45.55922387
12091,96,-23.0460852,-45.5685699
12070,195,-23.01758622,-45.541455
12090,106,-23.04441715,-45.55403696
12050,93,-23.01997036,-45.57156916
12052,75,-23.0094176,-45.56793059
12020,105,-23.02428091,-45.55908212
12040,182,-23.02980736,-45.58990903
12060,101,-23.01480743,-45.5589972
12080,106,-23.02280605,-45.55084736
12062,94,-23.00303149,-45.54693113
12071,110,-23.00432966,-45.532156
12082,75,-23.03551391,-45.54452805
12031,149,-23.03953617,-45.58107022
12120,316,-22.97498488,-45.54793751
12236,242,-23.25098719,-45.89887387
12225,113,-23.19056615,-45.79610034
12243,292,-23.20226809,-45.89802848
12227,121,-23.20898892,-45.85447
12235,207,-23.23378678,-45.9024718
12245,196,-23.19800833,-45.88888771
12230,240,-23.22450335,-45.88784285
12246,328,-23.21686068,-45.9085938
12220,167,-23.17955823,-45.85510343
12223,99,-23.18117142,-45.82885255
12242,200,-23.20172513,-45.90668585
12228,127,-23.25106077,-45.83435185
12244,147,-23.19897941,-45.94317086
12280,83,-23.09382498,-45.7017052
12241,106,-23.23250502,-45.92657167
12240,117,-23.22429836,-45.91320082
12215,81,-23.18545242,-45.87164627
12237,174,-23.2435741,-45.91359768
12232,117,-23.25813124,-45.8876091
12221,101,-23.17113411,-45.84103821
12231,85,-23.224372,-45.8820598
12247,101,-23.16067507,-45.80031657
12233,200,-23.24668069,-45.88690914
12224,100,-23.1783001,-45.82346236
12211,78,-23.16413757,-45.8932646
12306,98,-23.28787804,-45.94758556
12328,153,-23.28830157,-45.96299535
12327,147,-23.30231825,-45.97188818
12305,139,-23.27677183,-45.94763637
12301,78,-23.26773336,-45.93995262
12322,83,-23.31069725,-45.98442656
12380,75,-23.39928048,-45.88538561
12308,131,-23.30391691,-45.96265249
12324,78,-23.31346229,-46.00368673
12412,88,-22.95307081,-45.45910291
12490,88,-22.69105255,-45.71848784
12400,95,-22.92635744,-45.46285091
12460,561,-22.73671929,-45.58642609
12410,86,-22.93474495,-45.45667797
12422,100,-22.93642561,-45.4720696
12402,86,-22.91734026,-45.44734774
12515,169,-22.80576255,-45.19313514
12570,301,-22.85123123,-45.24664691
12530,128,-23.07086402,-44.95559407
12600,97,-22.73089308,-45.12347279
12630,285,-22.66577383,-45.00905168
12606,142,-22.74151163,-45.10961076
12701,122,-22.57812624,-44.96154906
12850,83,-22.68345055,-44.31891793
12940,253,-23.11473052,-46.55288054
12903,110,-22.9439588,-46.55429589
12955,176,-23.13827699,-46.46861253
12900,168,-22.95654497,-46.54196009
12916,137,-22.98175445,-46.53403089
12970,213,-23.05586085,-46.35923596
12951,101,-23.12437674,-46.58279155
12942,162,-23.12280918,-46.56005009
12946,95,-23.14170693,-46.55109717
12914,143,-22.96480278,-46.53441932
12944,85,-23.1093389,-46.55435221
12929,92,-22.93195334,-46.52404281
12947,121,-23.1383247,-46.55837643
12922,135,-22.91450845,-46.55569145
12906,107,-22.93915296,-46.54940572
12910,114,-22.94140355,-46.53164698
12912,109,-22.95116317,-46.53448032
12960,78,-23.17365981,-46.39950999
13023,80,-22.89384803,-47.06133702
13070,222,-22.89205755,-47.08244278
13045,86,-22.93399907,-47.03304004
13091,117,-22.87739753,-47.02946851
13035,93,-22.91163569,-47.07476334
13073,129,-22.88460271,-47.06730188
13041,110,-22.91958124,-47.05723144
13087,282,-22.85798998,-47.05305088
13092,130,-22.89500061,-47.03483555
13015,129,-22.90421369,-47.056549
13025,146,-22.89838732,-47.05164055
13058,86,-22.95178619,-47.18393307
13040,169,-22.93942998,-47.05945875
13010,117,-22.90437708,-47.05895209
13024,125,-22.89211919,-47.05458136
13050,191,-22.94038299,-47.09526289
13084,107,-22.82342076,-47.08719296
13080,88,-22.8528389,-47.07569747
13098,94,-22.8162479,-47.02283652
13060,239,-22.93198017,-47.11184149
13056,157,-22.97510046,-47.14292523
13026,96,-22.91245167,-47.0491155
13033,90,-22.90493675,-47.09708472
13054,111,-22.97413139,-47.12644956
13076,89,-22.88170856,-47.05046427
13083,109,-22.81665686,-47.07127405
13042,95,-22.94626728,-47.05049824
13160,340,-22.57120786,-47.16576877
13184,243,-22.87028331,-47.21241406
13186,260,-22.88998236,-47.19898012
13148,100,-22.77709488,-47.11265602
13178,186,-22.80431496,-47.20596316
13187,81,-22.89623199,-47.21579202
13150,295,-22.64185419,-47.1893851
13190,212,-22.94438941,-47.29535122
13142,155,-22.78216792,-47.17816106
13185,280,-22.89279161,-47.1738495
13140,347,-22.76960018,-47.15040227
13179,85,-22.82076241,-47.17151314
13170,146,-22.82213651,-47.27033543
13181,217,-22.84119405,-47.1916932
13145,207,-22.73533224,-47.17665407
13171,125,-22.83206806,-47.27052031
13180,73,-22.83773932,-47.16973298
13188,175,-22.89820868,-47.2377559
13174,81,-22.8146531,-47.26078831
13104,89,-22.86223484,-46.97660826
13177,112,-22.80928036,-47.22657022
13183,153,-22.8550325,-47.21303002
13175,173,-22.81799186,-47.24110126
13100,146,-22.91425501,-47.03884122
13172,102,-22.81539354,-47.28640463
13210,93,-23.22087285,-46.88508833
13208,156,-23.19481432,-46.89679928
13280,181,-23.03147728,-46.98111677
13212,336,-23.17639711,-46.97415662
13290,159,-23.08550507,-46.95954096
13274,73,-22.9660011,-46.97884176
13207,116,-23.20134102,-46.88784815
13219,138,-23.18840963,-46.85398782
13218,180,-23.17397192,-46.85286416
13203,117,-23.21567531,-46.86036676
13211,193,-23.18942042,-46.92157335
13272,162,-22.95160189,-47.00199556
13206,107,-23.21133616,-46.88030294
13213,73,-23.15508948,-46.98567021
13273,78,-22.94721019,-46.97742205
13225,80,-23.22675839,-46.84494452
13209,115,-23.18106178,-46.90364328
13275,89,-22.98031163,-46.98526688
13202,128,-23.20410387,-46.8725901
13214,325,-23.15799497,-46.91819985
13295,176,-23.15730623,-47.05406045
13201,191,-23.18605172,-46.88591475
13271,73,-22.97277234,-47.01224083
13360,321,-22.99748379,-47.50572511
13323,175,-23.21631529,-47.2715935
13309,136,-23.28159666,-47.29437377
13310,187,-23.2753107,-47.30712533
13308,164,-23.38538395,-47.33848581
13346,107,-23.11797132,-47.22778676
13330,245,-23.08633916,-47.21688684
13331,139,-23.07426954,-47.22683552
13304,141,-23.27522488,-47.27700912
13315,102,-23.27292528,-47.08463059
13339,107,-23.09211529,-47.20086129
13322,121,-23.19290375,-47.2753097
13327,144,-23.17953149,-47.31338384
13334,122,-23.08220815,-47.20343253
13324,73,-23.20947128,-47.30922889
13301,125,-23.25521418,-47.29782025
13300,149,-23.26581321,-47.29944429
13335,100,-23.075522,-47.19699725
13343,95,-23.10048918,-47.20694142
13320,134,-23.20274627,-47.29586645
13348,324,-23.11639935,-47.23782654
13350,81,-23.04063333,-47.37164861
13344,80,-23.10639224,-47.21535245
13390,148,-22.84232188,-47.60705361
13311,92,-23.26294239,-47.31557122
13345,160,-23.10225858,-47.22237816
13340,97,-23.0983786,-47.18299469
13321,122,-23.19196463,-47.29025803
13468,121,-22.75493762,-47.34940397
13482,150,-22.57998582,-47.42866005
13416,131,-22.71690158,-47.64018826
13450,146,-22.75788292,-47.41705497
13419,136,-22.72902923,-47.64114809
13453,80,-22.73506397,-47.39936898
13454,124,-22.7406023,-47.37582085
13467,104,-22.76960147,-47.33979049
13480,217,-22.57072148,-47.4030952
13401,123,-22.7524828,-47.65917249
13481,212,-22.60000426,-47.40712859
13473,114,-22.72062533,-47.30723688
13403,111,-22.72382653,-47.67289783
13474,92,-22.70505949,-47.29428475
13484,138,-22.5559914,-47.42206038
13418,88,-22.72507969,-47.63033342
13465,126,-22.74373908,-47.33699739
13405,175,-22.7087021,-47.66470085
13420,165,-22.73595274,-47.61839862
13400,155,-22.72591928,-47.65163581
13490,96,-22.48176356,-47.45995834
13483,83,-22.56075502,-47.44649444
13495,97,-22.58659015,-47.51434485
13486,137,-22.56596476,-47.38380603
13466,94,-22.75345124,-47.32701632
13477,78,-22.73738878,-47.30046811
13417,98,-22.73987798,-47.6361897
13478,120,-22.74364692,-47.31203571
13500,343,-22.40895214,-47.56368041
13563,168,-21.9868294,-47.92561804
13560,431,-22.01500436,-47.89018109
13502,208,-22.43604344,-47.58035619
13510,142,-22.45320481,-47.53463006
13574,136,-22.02757,-47.90072188
13505,149,-22.37849011,-47.56519468
13506,375,-22.39176554,-47.54851113
13569,103,-22.0169271,-47.87457059
13504,218,-22.39213658,-47.57768122
13530,80,-22.2520026,-47.81543112
13564,117,-21.99612708,-47.90095675
13561,153,-22.01445178,-47.90841744
13503,213,-22.41292694,-47.57929588
13515,95,-22.51133845,-47.77588446
13570,99,-22.03032264,-47.87949203
13565,148,-21.97277927,-47.89412807
13566,159,-21.99948448,-47.88750367
13575,151,-22.03350616,-47.90892483
13568,162,-22.00522087,-47.85621632
13501,135,-22.42577836,-47.5604367
13562,123,-22.00495757,-47.91473642
13520,202,-22.55124526,-47.90659642
13567,107,-22.00697741,-47.87040257
13601,111,-22.37006125,-47.38887463
13606,116,-22.35406719,-47.33509489
13631,107,-22.01623002,-47.42398673
13660,340,-21.86603243,-47.47810176
13650,172,-21.82656002,-47.24871819
13670,172,-21.70355343,-47.48280676
13690,179,-21.90863415,-47.61958403
13632,95,-22.01327199,-47.41515436
13617,110,-22.18706209,-47.37119725
13607,245,-22.36916997,-47.36279348
13630,159,-21.9944666,-47.42819522
13604,149,-22.33625019,-47.38116671
13610,188,-22.18920409,-47.38820219
13600,195,-22.35535913,-47.38491598
13603,122,-22.34990808,-47.4007534
13611,80,-22.19488463,-47.37820268
13720,429,-21.58298743,-46.94775857
13700,166,-21.78919039,-47.07232828
13770,110,-21.52868372,-46.64505089
13710,105,-21.70349503,-47.27635386
13760,88,-21.47249594,-46.7484992
13780,78,-21.66140682,-46.73662296
13730,75,-21.46666011,-47.0053073
13820,520,-22.69294884,-46.98287754
13880,238,-21.83491864,-46.89918573
13840,118,-22.36604065,-46.93816713
13830,162,-22.60561843,-46.92044724
13848,194,-22.33978411,-46.92430968
13845,145,-22.35631412,-46.95126336
13844,103,-22.38343651,-46.94792654
13843,139,-22.38340773,-46.93598735
13807,97,-22.40949597,-46.95544666
13800,183,-22.4372445,-46.96545705
13870,246,-21.97316769,-46.79459475
13847,110,-22.35009722,-46.94115569
13825,208,-22.63304601,-47.05260391
13860,197,-22.05696866,-46.97611915
13835,191,-22.33839857,-47.16832098
13874,159,-21.96983847,-46.77471623
13806,189,-22.42000229,-46.96800111
13876,106,-21.99595986,-46.78293904
13801,95,-22.43858538,-46.95218825
13846,143,-22.33277428,-46.94968396
13872,83,-21.98786179,-46.80681382
13972,98,-22.43293296,-46.81436238
13960,245,-22.59637304,-46.50720672
13940,202,-22.47715346,-46.61937325
13901,88,-22.70025071,-46.77331905
13904,101,-22.71611597,-46.7780393
13900,163,-22.70312797,-46.76632137
13905,175,-22.71090074,-46.80139536
13920,408,-22.74032549,-46.89675369
13930,226,-22.61462114,-46.70959343
13973,98,-22.45068602,-46.80442302
13990,325,-22.19329631,-46.75319182
13970,90,-22.43858686,-46.82117858
13976,114,-22.42367048,-46.83237364
13974,105,-22.43780963,-46.8288764
14025,204,-21.19363849,-47.81519786
14030,241,-21.18841873,-47.82938435
14075,97,-21.14024484,-47.79106292
14093,136,-21.17789126,-47.74337494
14060,182,-21.14050936,-47.81485212
14020,408,-21.20106469,-47.80236638
14050,169,-21.17286145,-47.82369974
14095,143,-21.191023,-47.76791417
14085,175,-21.16589817,-47.79796918
14010,147,-21.17953957,-47.80859765
14021,285,-21.21380975,-47.79487457
14080,132,-21.15463992,-47.80275271
14096,146,-21.20131082,-47.77795247
14090,252,-21.17989319,-47.78842912
14056,133,-21.14367036,-47.84406812
14026,189,-21.21488983,-47.82160049
14015,189,-21.18121858,-47.80747857
14055,196,-21.15700585,-47.82492084
14027,106,-21.22353354,-47.83104529
14079,95,-21.13412286,-47.74577904
14091,167,-21.190128,-47.78790131
14031,132,-21.20102723,-47.84481435
14051,130,-21.16438861,-47.83692425
14098,135,-21.22334903,-47.76840019
14092,93,-21.17770984,-47.76782008
14160,172,-21.13723781,-47.98924446
14150,185,-21.20815912,-47.60162093
14177,153,-21.1295138,-48.01367828
14180,188,-21.02649301,-48.03716929
14140,208,-21.33931996,-47.73735256
14110,136,-21.25454761,-47.81529077
14240,130,-21.27443256,-47.30547622
14210,95,-21.55425425,-47.70186197
14200,81,-21.47477576,-47.56169245
14270,163,-21.4834887,-47.36865063
14340,121,-20.98892691,-47.6546187
14300,339,-20.89283208,-47.58503975
14400,238,-20.53892468,-47.40138055
14407,145,-20.49625077,-47.41843379
14409,147,-20.49848876,-47.39692949
14405,280,-20.52875914,-47.41110978
14403,438,-20.55362363,-47.38735912
14406,223,-20.53661376,-47.43358388
14401,271,-20.52861928,-47.38741
14402,125,-20.52365341,-47.3642722
14404,95,-20.58064679,-47.3797328
14540,186,-20.0427297,-47.7505145
14500,317,-20.33141444,-47.78938848
14530,120,-20.18273219,-48.02780172
14610,111,-20.44553113,-48.01402332
14600,345,-20.58575139,-47.86369319
14640,178,-20.7282833,-48.05514852
14620,308,-20.7168236,-47.87953501
14680,213,-21.02557817,-47.77320119
14783,153,-20.57143912,-48.57153939
14780,289,-20.55627964,-48.57186491
14700,166,-20.94607984,-48.48676807
14784,164,-20.5782276,-48.55794076
14706,87,-20.93978125,-48.50067942
14711,90,-20.94337743,-48.4644647
14740,132,-20.86821387,-48.29333486
14790,275,-20.32499012,-48.32013129
14781,148,-20.53893016,-48.55891073
14701,105,-20.95103738,-48.4878437
14750,155,-21.00987456,-48.21925564
14730,162,-20.90649544,-48.64248794
14770,113,-20.71615283,-48.53525462
14810,251,-21.78007637,-48.15914227
14801,438,-21.79078272,-48.18550247
14870,173,-21.25717364,-48.32096387
14860,154,-21.19088564,-48.15620879
14804,114,-21.76715858,-48.19822719
14802,228,-21.77222571,-48.18022223
14815,148,-21.95050314,-48.00218931
14811,157,-21.78132425,-48.14382109
14807,143,-21.80440043,-48.16063426
14808,107,-21.82152967,-48.1448594
14805,99,-21.74845697,-48.18604647
14820,160,-21.73321509,-48.10993988
14800,154,-21.80577858,-48.18222242
14806,196,-21.75125794,-48.15881579
14840,170,-21.36350171,-48.22960078
14850,132,-21.3599368,-48.07391298
14940,286,-21.75732064,-48.82974353
14900,209,-21.59434057,-48.81108426
14960,241,-21.46960096,-49.22221685
14955,99,-21.6207864,-49.07491799
15041,109,-20.79037357,-49.41826248
15015,315,-20.81912075,-49.37902792
15051,96,-20.7908768,-49.37011632
15025,266,-20.80670693,-49.38916454
15047,96,-20.7639654,-49.40465259
15085,212,-20.83620882,-49.38807096
15076,75,-20.83204464,-49.3533448
15050,94,-20.7895804,-49.37249936
15010,75,-20.81321612,-49.38171086
15046,101,-20.7768636,-49.36411122
15091,119,-20.83707045,-49.40318257
15061,212,-20.81036071,-49.34854546
15043,93,-20.78712469,-49.39943437
15090,97,-20.83549518,-49.39469216
15056,154,-20.77416529,-49.34091812
15014,88,-20.81895923,-49.37734636
15081,73,-20.84479469,-49.36263007
15054,92,-20.78666298,-49.35932711
15055,73,-20.79406897,-49.36508132
15030,99,-20.79658993,-49.38767445
15084,109,-20.82983781,-49.37839232
15040,114,-20.79961526,-49.41535823
15130,375,-20.814772,-49.50692752
15150,124,-20.77000224,-49.71183362
15170,116,-20.62352159,-49.65195845
15115,86,-20.91711534,-49.45081884
15110,111,-20.79454307,-49.22462306
15105,130,-21.04503371,-49.37615781
15200,201,-21.05779826,-49.6899104
15290,116,-21.06728751,-50.14440187
15370,193,-20.64205787,-51.10701068
15385,338,-20.4288872,-51.34047021
15300,73,-20.64696405,-50.36256371
15400,351,-20.73752999,-48.90903647
15440,167,-20.53638713,-49.32085573
15503,119,-20.39867265,-49.97325952
15501,118,-20.43175742,-49.97463018
15502,134,-20.41636376,-49.98500395
15500,149,-20.42026978,-49.97168388
15505,138,-20.42276383,-49.96673754
15600,504,-20.28412254,-50.24970394
15775,367,-20.22052679,-50.90342437
15700,163,-20.26959078,-50.5434357
15850,87,-21.20403859,-49.29305457
15840,126,-21.31499775,-49.05541731
15800,169,-21.14135803,-48.97534938
15880,81,-20.96370392,-49.03260884
15801,119,-21.13761925,-48.98140795
15820,80,-21.09562842,-48.66404772
